category,cleanText,kfold
3,বেশি সন্তানওয়ালা পরিবার সবারই একটা খুব বেশি দুই সন্তান আফসোস কথাগুলো বলছিলেন তুরস্কের পশ্চিমাঞ্চলের ছোট্ট শহর উরলার বাসিন্দা হাসিবি এনক পেশায় একজন শিক্ষক শিশুদের একটা বিদ্যালয় চালান আফসোস হাসিবির তুরস্কের সরকারেরও ভবিষ্যতের জনসংখ্যা শঙ্কিত দেশটির প্রেসিডেন্ট রিসেপ তাইয়েপ এরদোয়ান গর্ভপাতের বিপক্ষে অবস্থান নিয়েছেন একেকজন নারীকে কমপক্ষে তিনটি সন্তান আহ্বান জানিয়েছেন আহ্বান জানিয়েই ক্ষান্ত দেশটির সরকার প্রতিটি সন্তানের জন্মের বাবা মাকে আর্থিক সহায়তা সরকারি চাকুরেদের দীর্ঘমেয়াদি ছুটি তুরস্কের সিঙ্গাপুরেও দম্পতিদের সন্তান আর্থিক সহায়তা প্রথম সন্তানের দম্পতিরা পান হাজার সিঙ্গাপুরী ডলার দ্বিতীয় সন্তানের পান হাজার সিঙ্গাপুরী ডলার তৃতীয় সন্তান নিলে দম্পতিদের হাজার সিঙ্গাপুর ডলার বাচ্চাকাচ্চা বেশি থাকলে সরকারি আবাসন পাওয়ার বাড়তি সুবিধা দক্ষিণ কোরিয়ায় রাষ্ট্রীয়ভাবে বারবার জুটিদের বিয়েতে খয়খরচা বিয়ের জাঁকালো অনুষ্ঠান দরকার রাশিয়ায় সন্তান বিষয়ে দম্পতিদের উৎসাহিত রাষ্ট্রীয়ভাবে প্রজনন দিবস পালন দিবস পালনের মাস যেসব নারী সন্তান জন্ম র ্যাফেল ড্রয়ের আয়োজন জয়ী পুরস্কার হিসেবে পান গাড়ি ইসরায়েল ধনী দেশগুলোতে প্রজনন হার দশমিক নিচে জনসংখ্যার স্থিতিশীলতা বজায় রাখতে প্রজনন হার মাত্রার জাপানে প্রজনন হার দশমিক চীন রাশিয়াসহ দেশগুলোতেও হার নির্ধারিত মাত্রার দশক আগেও অধিক জনসংখ্যা দেশের মাথাব্যথার দাঁড়িয়েছিল জনসংখ্যার হার কীভাবে কমানো চেষ্টা চোখে পড়ার ইরান তুরস্কের কথাই এসব দেশ জনসংখ্যার হার নিয়ন্ত্রণে রাখতে মূল্যে জন্মনিয়ন্ত্রণ সামগ্রী বিতরণ জনসংখ্যার হার কমে ভবিষ্যৎ জনসংখ্যা শঙ্কায় ভুগছে দেশ মানুষ বেশি সন্তান আগ্রহী উত্তর খুঁজতে দ্য ইকোনমিস্ট প্রতিবেদনে বলেছে খরচ একটা বিষয় দাঁড়িয়েছে ইউরোপের দেশে সন্তানের ব্যয় বাড়ির খরচের শতাংশ সন্তানের পেছনে খরচ বেড়ে যাওয়ায় দেশের সরকার সরাসরি বাবা মাকে আর্থিক সহায়তা উদ্যোগ নিয়েছে স্ক্যান্ডিনেভীয় দেশগুলো অভিভাবককে সরাসরি আর্থিক সহায়তা পাশাপাশি পড়াশোনাসহ শিশুর অন্যান্য খরচ রাষ্ট্রীয়ভাবে বহন ধনী দেশগুলোর অর্থনৈতিক সহযোগিতা উন্নয়ন বিষয়ক সংস্থা ওইসিডির জন্ম সংক্রান্ত নীতি কাজ অলিভার ভেনন সন্তান দম্পতিদের দীর্ঘ মেয়াদে ছুটির ব্যবস্থা ভালো বিষয় আসলে সন্তান বিষয়ে বাবা মাকে খুব একটা উৎসাহী নগদ অর্থ উপহার দম্পতিদের সন্তান বেশি আকৃষ্ট গবেষণায় ওঠে এসেছে শিশুর জন্মের আর্থিক সহায়তা পাশাপাশি লালন পালনে আর্থিক বরাদ্দ প্রাতিষ্ঠানিক ব্যবস্থা খুবই কার্যকর বিষয় শিশুর লালন পালনের বিষয়টি নিশ্চিত মায়ের চাকরি মাতৃত্বদুটোই একসঙ্গে চালিয়ে সহজ সমন্বয় ঝামেলা বিবেচনায় নারী অধিক সন্তান আগ্রহী জনসংখ্যার হার বাড়াতে চাইলে শিশু প্রতিপালনের বেশি জোর দেওয়াটা জরুরি দেশ ভালোভাবে বিষয়টি পারবে দেশ জনসংখ্যার হার দ্রুত বাড়িয়ে পারবে উত্তর পশ্চিম ইউরোপের বিষয়টি কার্যকর দেশের এতটা কার্যকর তুরস্কে সন্তান বিষয়টি অর্থের বেশি সাংস্কৃতিক সমস্যা দেশটিতে স্বামীরা ঘরের সহায়তা শ্বশুর শাশুড়ি বৃদ্ধ তাঁরাও ভূমিকা পালন কর্মক্ষেত্রেও চাকরিজীবী নারীরা সহানুভূতিশীল পরিবেশ পান মিলিয়ে নারীরা চাকরি মাতৃত্ব উপভোগ ইন্টারন্যাশনাল ক্রাইসিস গ্রুপের নিগার গোকসেল দ্বন্দ্বে পড়ে নারীরা চাকরি ছেড়ে সংসারে জাপান দক্ষিণ কোরিয়ার পূর্ব এশিয়ার দেশগুলোতে কর্মঘণ্টা বেশি একজন নারীর চাকরি মাতৃত্ব একসঙ্গে চালিয়ে অসম্ভব জনসংখ্যার হার বাড়াতে নারীদের স্ত্রী হিসেবে সারাজীবনের আর্থিক প্যাকেজ ঘোষণা সময়ের দাবি বাচ্চাকাচ্চা একেক দেশের দম্পতিদের একেক সমস্যায় পড়তে সরকারগুলোকেই সমস্যা বুঝে ব্যবস্থা কোথাও আর্থিক সহায়তা কোথাও শিশু প্রতিপালনের ভালো ব্যবস্থা কোথাও দুটোর সমন্বয় ঘটিয়ে সমস্যার সমাধান,4.0
0,সপ্তাহের শেষ কার্যদিবসে শেয়ারবাজারে লেনদেন কমছে বৃহস্পতিবার ঢাকা স্টক এক্সচেঞ্জে ডিএসই কোটি টাকা লেনদেন আগের দিনের কোটি টাকা এদিন ডিএসইতে বেশিরভাগ প্রতিষ্ঠানের শেয়ারের দাম বেড়েছে মূল্যসূচক বেড়েছে পয়েন্ট বাজারমূলধন বেড়েছে দুই হাজার কোটি টাকা বাজার বিশ্লেষণে ডিএসইতে বৃহস্পতিবার প্রতিষ্ঠানের কোটি লাখ শেয়ার মিউচুয়াল ফান্ডের লেনদেন মূল্য কোটি লাখ টাকা ডিএসইর ব্রড সূচক আগের দিনের দশমিক পয়েন্ট বেড়ে হাজার দশমিক পয়েন্টে উন্নীত ডিএসই মূল্যসূচক দশমিক পয়েন্ট বেড়ে হাজার দশমিক পয়েন্টে উন্নীত ডিএসই শরিয়াহ সূচক দশমিক পয়েন্ট কমে হাজার দশমিক পয়েন্টে নেমে এসেছে দাম বেড়েছে প্রতিষ্ঠানের শেয়ারের কমেছে অপরিবর্তিত কোম্পানির শেয়ারের দাম ডিএসইর বাজারমূলধন আগের দিনের বেড়ে লাখ হাজার কোটি টাকায় উন্নীত,4.0
2,তথ্য বিনোদনমেনটস বাত্তি জ্বালাও রাত িরভাইভ লাইফস্টাইল বেলা সিনেমা তাল বেলা –বিকেল নুডলস মিউজিকক্ল্যাসিক সকাল,4.0
1,জগন্নাথ বিশ্ববিদ্যালয়ের জবি সাধারণ শিক্ষার্থীরাও ক্লাস পরীক্ষা বর্জনের পাশাপাশি সড়ক অবরোধ বিক্ষোভ প্রদর্শন বুধবার সকাল পুরানো ঢাকায় অবরোধ চলছে শিক্ষার্থীরা সরকারি চাকরিতে কোটা পদ্ধতির সংস্কারের দাবিতে আন্দোলনরত শিক্ষার্থী চাকরি প্রত্যাশীদের ওপর হামলার প্রতিবাদে আটককৃতদের মুক্তি দাবিতে সামিল এসময় কোটা সংস্কারের দাবিতে বিভিন্ন স্লোগান সকাল টার বিশ্ববিদ্যালয়ের শহীদ মিনার মিছিল শুরু রায় শাহেব বাজার মোড়ে অবস্থান নেয় গুলিস্তান সদরঘাট ঢাকা মাওয়া সড়কে চলাচল বন্ধ ইত্তেফাক এসএস,4.0
6,দেশের বাজারে জাপানি গাড়ি প্রস্তুতকারী প্রতিষ্ঠান সুজুকি মোটরসের নতুন মোটরসাইকেল বাজারজাতকরণের ঘোষণা র ্যানকন মোটরবাইক গতকাল মঙ্গলবার রাজধানীর হোটেলে দেশের বাজারের নতুন বাইকের ঘোষণা প্রতিষ্ঠানটি অনুষ্ঠানে সুজুকি হায়াতে সুজুকি বার্গম্যান স্ট্রিট সুজুকি জিএসএক্সআর নামের নতুন তিন বাইকের ঘোষণা আমদানিকারক প্রতিষ্ঠানের কর্মকর্তারা অনুষ্ঠানে র ্যানকন গ্রুপের ব্যবস্থাপনা পরিচালক রোমো রউফ চৌধুরী র ্যানকন মোটরবাইকসের ব্যবস্থাপনা পরিচালক শাওন হাকিম প্রধান নির্বাহী কর্মকর্তা কাজী আশিক রহমানসহ বাইক ব্লগার জিক্সার ক্লাব বাংলাদেশ বাইক বিডি দেশি বাইকারস জিএসএক্স ক্লাব বাংলাদেশ মোটরসাইকেল ভ্যালির বাইকাররা উপস্থিত উদ্বোধনী অনুষ্ঠানে শাওন হাকিম র ্যানকন মোটরবাইকস লিমিটেড পাঁচ বছর বাংলাদেশে কার্যক্রম পরিচালনা নতুন বাইকগুলোর স্টাইল মানকে গুরুত্ব বাইকগুলোর দাম পড়বে দেড় লাখ চার লাখ টাকার,3.0
0,জামালপুর জেলার বিভিন্ন চরাঞ্চলে বন্যার ক্ষতি পুষিয়ে শীতের শাক সবজি তরিতরকারিসহ রবিশস্যের চাষাবাদ শুরু কৃষকদের ব্যস্ততায় দিন কাটাতে সরেজমিন ঘুরে জামালপুরে সবজির ভাণ্ডার নামে খ্যাত ব্রহ্মপুত্র নদের লক্ষ্মীরচর রায়েরচর মোল্লাপাড়া গজারিয়া চরযথার্থপুর উজানপাড়া ভাটিপাড়া রাঙ্গামাটিয়া রেহাইগজারিয়া মধ্যেরচর আলগীরচর চরপাড়া নামারচর কান্দারচর বারুয়ামারি সুতিনদী এলাকা তুলশীরচর বাছুুুরআলগা মানিকেরচর বাকচর হনুমানেরচর ডৌয়াতলা ছোট ডৌয়াতলা সাহেবেরচর টেবিরচর খারচর গারামারা টিকরাকান্দি গোবিন্দবাড়ী বীর গোবিন্দবাড়ী খড়খড়িয়ারউত্তরাংশ লোন্দহচর শরিফপুর হামিদপুর বানার এলাকা জয়রামপুর শরিফপুর বগালির উত্তরাংশ নরুন্দি ছাতিয়ানতলা তারাগঞ্জ কোচনধরা মিরাপুর,3.0
0,পণ্য রপ্তানি আয়ে সালের শেষ মাসটি সুখবর আসতে পারেনি ডিসেম্বর মাসে দেশের রপ্তানি কমে চলতি অর্থবছরের শুরুও রপ্তানিতে ঋণাত্মক প্রবৃদ্ধি তারপরও চলতি অর্থবছরের প্রথম মাস অর্থাৎ জুলাই ডিসেম্বর সময়ের রপ্তানি আয়ের চিত্র ইতিবাচকই রপ্তানি উন্নয়ন ব্যুরোর ইপিবি হালনাগাদ পরিসংখ্যান মাসে পণ্য রপ্তানি দেশের কোটি মার্কিন ডলার আগের বছরের মাসের তুলনায় দশমিক শতাংশ আগের বছর ডিসেম্বরে কোটি ডলার রপ্তানি আয়ের হিসাব গতকাল প্রকাশ ইপিবি ডিসেম্বর মাসে কমলেও সার্বিকভাবে অর্থবছরের প্রথম মাসে রপ্তানি দশমিক শতাংশ বেশি সময়ে হাজার কোটি ডলার আগের বছর সময়ে হাজার কোটি ডলার রপ্তানি আয়ের প্রবৃদ্ধি লক্ষ্যমাত্রা পূরণ পারেনি বছরের শুরুতে বাণিজ্য মন্ত্রণালয় চলতি অর্থবছর হাজার কোটি ডলার আয়ের লক্ষ্য আগের বছরের শতাংশ বেশি মাসের কৌশলগত লক্ষ্যমাত্রা হাজার কোটি ডলার দশমিক শতাংশ পিছিয়ে আলোচ্য সময়ে দেশের প্রধান প্রধান পণ্যের রপ্তানি ইতিবাচক পোশাক খাতে গতি কারণেই সার্বিক রপ্তানি আয়ের প্রবৃদ্ধিও পোশাক খাত দেশের রপ্তানি আয়ের শতাংশের বেশি আসে মাসে পোশাক রপ্তানি দেশের হাজার কোটি ডলার আগের বছরের সময়ের তুলনায় দশমিক শতাংশ বেশি ডিসেম্বর মাসে পোশাক খাতে রপ্তানি কোটি ডলার আগের বছরের সময়ের তুলনায় দশমিক শতাংশ তৈরি পোশাক রপ্তানিকারকদের সংগঠন বিজিএমইএ হিসেবে মাসে গ্যাস সংকট আশুলিয়া এলাকায় দিন কারখানা বন্ধ থাকাকে দায়ী সংগঠনটির জ্যেষ্ঠ সহসভাপতি ফারুক হাসান প্রথম আলোকে সার্বিকভাবে বৈশ্বিক চাহিদাই ইউরোপীয় ইউনিয়ন যুক্তরাজ্যের বেরিয়ে কারণে মুদ্রা পাউন্ডের অবমূল্যায়ন তুরস্ক রাশিয়ার মুদ্রার অবমূল্যায়নসহ কারণে বৈশ্বিক চাহিদা কমে পোশাক শিল্পঘন এলাকায় গ্যাস সংকটের কারণে ডিসেম্বর মাসে উৎপাদন ব্যাহত গ্যাস সংকট এখনো বিদ্যুৎ সংকট জেনারেটর চালিয়ে সামাল গ্যাস সমস্যা কাটানো আলোচ্য সময়ে চামড়া খাতে রপ্তানি কোটি ডলার আগের বছরের সময়ের তুলনায় দশমিক শতাংশ বেশি খাতের চামড়াজাত পণ্য রপ্তানিতে শতাংশ চামড়ার জুতা স্যান্ডেল রপ্তানিতে শতাংশ প্রবৃদ্ধি পাট পাটজাত পণ্য রপ্তানি কোটি ডলার প্রবৃদ্ধি দশমিক শতাংশ হোম টেক্সটাইল পণ্য রপ্তানি কোটি ডলার খাতে প্রবৃদ্ধি দশমিক শতাংশ চিংড়ি রপ্তানি আয়ের গতিও উল্লেখযোগ্য খাতে কোটি ডলার প্রবৃদ্ধি দশমিক শতাংশ মাঝারি খাতের চামড়াজাত অন্যান্য জুতা স্যান্ডেল সবজি ওষুধসহ পণ্যের রপ্তানি বেড়েছে অন্যদিকে পেট্রোলিয়াম উপজাত তামাক টেরিটাওয়েল হালকা প্রকৌশল পণ্য সিরামিক পণসহ ছোট মাঝারি খাতের রপ্তানি কমে,3.0
3,দশকের নিরাপত্তা নিয়ে আফগানিস্তানের মানুষের শঙ্কাবোধ সবচেয়ে বেশি তথ্য গতকাল মঙ্গলবার প্রকাশিত এশিয়া ফাউন্ডেশনের বার্ষিক সমীক্ষার খবর এএফপির সমীক্ষায় দশমিক শতাংশ আফগানই সুখ সমৃদ্ধি নিয়ে সময় প্রায়ই মাঝেমধ্যে চিন্তিত সালে সমীক্ষা শুরু হওয়ার সর্বোচ্চ হার জরিপে অংশ নেওয়া তৃতীয়াংশ আফগান মনে দেশ সঠিক পথে চলছে বছরই সংখ্যা অর্ধেকেরও বেশি জুনে দেশটির পৃথক জাতিগোষ্ঠীর ওপর সমীক্ষা চালানো,3.0
2,এবিসি স্টুডিও লাইভ পাওয়ার্ড বাই টিফিন বিস্কুট রাত হন্টেড বাই প্রাণ ম্যাঙ্গো ক্যান্ডিরাত,4.0
6,সার্চ ইঞ্জিন গুগলের শ্রেণিকক্ষ সুবিধা ব্যবহারের শিক্ষার মান উন্নয়ন বিষয়ে ঢাকায় সেমিনার অনুষ্ঠিত হয়েছে ড্যাফোডিল আন্তর্জাতিক বিশ্ববিদ্যালয়ের সফটওয়্যার প্রকৌশল বিভাগ ইন্টারন্যাশনাল কোয়ালিটি অ্যাসুরেন্স সেলের আইকিউএসি যৌথ উদ্যোগে সেমিনার অনুষ্ঠিত সেমিনারে শিক্ষকেরা কীভাবে গুগল শ্রেণিকক্ষের সুবিধাগুলো অ্যাপস ব্যবহারের শিক্ষার গুণগত মান বাড়াতে পারবেন বিষয়ে আলোচনা সেমিনারে বক্তব্য বিশ্ববিদ্যালয়ের বিজ্ঞান তথ্যপ্রযুক্তি অনুষদের ডিন মাহবুব মজুমদার আইকিউএসির পরিচালক মাহাবুব আলীসহ বিজ্ঞপ্তি,3.0
2,পূর্বায়ন চ্যাটার্জি বয়স এরই সেতার বাজিয়ে নাম একক পরিবেশনাই বেশি শাস্ত্রীয় সিন্ডিকেট স্ট্রিং স্ট্রাকের সদস্য সেতার বাজানোর পাশাপাশি কণ্ঠশিল্পী ফিউশন শিল্পী হিসেবে খ্যাতি বেঙ্গল উচ্চাঙ্গসংগীত উৎসবে এসেছিলেন ভারতের শিল্পী কথা বেঙ্গল উচ্চাঙ্গসংগীত উৎসবে আসার নতুন বছরও উৎসবে এসেছিলাম উৎসবটি গোছালো মনে কথা বললেই নয়এত লোক একসঙ্গে উচ্চাঙ্গসংগীত শুনেছেন বিরাট ব্যাপার বিশেষত শাস্ত্রীয় সংগীতের তরুণদের আগ্রহ তৈরি হয়েছেএ উৎসব উপলক্ষে বাংলাদেশে এলে বুঝতে পারতাম নতুনত্ব উৎসবের নতুনত্ব হলোঅনলাইনের মূল্যে নিবন্ধনের ব্যবস্থা উচ্চাঙ্গসংগীতের কারা আগ্রহী কারা ধারার সংগীত ভালোবাসেন নথিবদ্ধ অবস্থায় থাকছে নতুন ব্যাপার মনে পৃথিবীর দেশে সংগীতের ব্যবস্থা জানি ফিউশন উন্মুক্ত বিশ্বের বাসিন্দা রবীন্দ্রনাথ ঠাকুরের দিব নিব মিলিবে মিলিব এভাবে সবকিছু মেলাতে মতে ফিউশন খারাপ রবীন্দ্রনাথ নিজেও ফিউশন উচ্চাঙ্গসংগীত আজকের তরুণকে শোনাতে বর্তমান বাস্তবতায় যুগের উপযোগী শোনাতে জানালা দরজা বন্ধ ঘরে আবদ্ধ থাকলে কথা মনে শিল্প গানই বিষয়ই প্রতিটি শিল্পের উৎকর্ষের প্রয়োজন উৎসাহ বাংলাদেশে বেঙ্গল ফাউন্ডেশন কাজটি ভারতের সংগীত রিসার্চ একাডেমি এগিয়ে এসেছে এগুলো অবশ্যই শুভ লক্ষণ এখান আশা পাই সংগীত এগিয়ে চলেছে চলবে সাক্ষাৎকার নিয়েছেন আলতাফ শাহনেওয়াজছবি তুলেছেন খালেদ সরকার,4.0
2,শ্রীদেবীর মরদেহ মুম্বাই অনুমতি দুবাই পুলিশ বনি কাপুরকে জিজ্ঞাসাবাদ বাবার বিপদে পাশে দাঁড়িয়েছেন ছেলে অর্জুন কাপুর শ্রীদেবীর মরদেহ ফিরছে মুম্বাই দুবাই পুলিশ এরই বলিউড অভিনেত্রী শ্রীদেবীর মরদেহ মুম্বাই অনুমতিসংক্রান্ত কাগজ মরদেহ ভারতের দূতাবাস কর্তৃপক্ষ পরিবারের হস্তান্তর মঙ্গলবার যেকোনো সময় শ্রীদেবীর মরদেহ মুম্বাই বিমানবন্দরে পৌঁছানোর সম্ভাবনা সংযুক্ত আরব আমিরাতে নিযুক্ত ভারতের রাষ্ট্রদূত নবদীপ সুরি খালিজ টাইমসকে ন্যূনতম সময়ের শ্রীদেবীর মরদেহ মুম্বাই পাঠানোর স্থানীয় প্রশাসনের কাজ করছি বনি কাপুরের মুখপাত্র প্রথম আলোর মুম্বাই প্রতিনিধিকে জানিয়েছেন রাতেই শ্রীদেবীর মরদেহ প্রাইভেট জেট মুম্বাই পৌঁছাবে শ্রীদেবীর মরদেহের ফিরছেন স্বামী বনি কাপুর তদন্তের স্বার্থে দুবাই বনি কাপুরকে তৃতীয়বারের জিজ্ঞাসাবাদ দুবাই পুলিশ শনিবার শ্রীদেবীর মৃত্যুর বনি কাপুর পরদিন সকাল শিশুর কেঁদেছেন এমনটা সংবাদমাধ্যমকে জানিয়েছেন বনি কাপুর প্রযোজিত শ্রীদেবীর শেষ চলচ্চিত্র অভিনয়শিল্পী আদনান সিদ্দিকি পাকিস্তানের নাগরিক দুবাইয়ে শ্রীদেবীর মৃত্যুর খবর দ্রুত দুবাইয়ের জুমেইরাহ এমিরেটস টাওয়ার হোটেলে ছুটে হোটেলের নম্বর রুমে শ্রীদেবী এদিকে বাবার বিপদের সময় পাশে দাঁড়িয়েছেন ছেলে বলিউড তারকা অর্জুন কাপুর বাবার দ্বিতীয় স্ত্রী শ্রীদেবীকে কখনোই মেনে পারেননি অর্জুন কাপুর দুই বোন জাহ্নবী খুশির সম্পর্ক শনিবার দুবাইয়ে শ্রীদেবীর মৃত্যুর চাচা অনিল কাপুরের বাড়িতে জাহ্নবী খুশির ছুটে অর্জুন এদিকে শ্রীদেবীর মৃত্যু শুরু জল্পনা দুবাই পুলিশ বনিকে জিজ্ঞাসাবাদ অব্যাহত রেখেছে সূত্র প্রথম আলোর মুম্বাই প্রতিনিধিকে বাবা বনি কাপুরের বিপদের সময় পাশে দাঁড়াতে সকালে দুবাই রওনা অর্জুন কাপুর অর্জুনের ছোট বোন অংশুলা কাপুরও গতকাল জাহ্নবী খুশির বছর অর্জুন সাক্ষাৎকারে বলেছিলেন নারী শ্রীদেবী মেয়েদের জীবনে অস্তিত্ব সালে চোপড়া পরিচালিত লামহে ছবির শুটিংয়ের সময় শ্রীদেবী বলেছিলেন মৃত্যুর বাড়ি শববাহী গাড়ি সবকিছুই সাদায় মুড়ে শ্রীদেবী শেষ ইচ্ছা একাধিকবার প্রকাশ গতকাল সোমবার সকাল আন্ধরির লোখান্ডওয়ালায় কাপুরদের ভাগ্য বাংলোর জানলায় সাদা পর্দা পুরো বাড়ি সাদা কাপড় সাদা কাপড়ে সাদা ফুলে মুড়ে শনিবার রাতে দুবাইয়ের জুমেইরাহ এমিরেটস টাওয়ার হোটেল শ্রীদেবীর অচেতন দেহ রশিদ হাসপাতালে চিকিৎসকেরা জানান অনেকক্ষণ শ্রীদেবীর মৃত্যু হোটেলের নম্বর রুম এরই সিল দুবাই পুলিশ দুবাইয়ে নিয়ম হাসপাতালের বাইরে যেকোনো মৃত্যুর ঘটনা তদন্ত স্বাভাবিক মৃত্যু এরই বনি কাপুর মোহিত মারওয়ারের পরিবারের সদস্যদের জিজ্ঞাসাবাদ দুবাই পুলিশ ননদের ছেলে মোহিত মারওয়ারের বিয়ে উপলক্ষে মেয়ে স্বামীর দুবাই শ্রীদেবী তদন্ত শেষ দুবাই ত্যাগ শ্রীদেবীর মৃত্যু এরই প্রশ্ন তৈরি ভারতের সংবাদমাধ্যমগুলোয় এসব প্রশ্ন নানাভাবে উঠে আসছে বাথটাবের পানিতে পড়ার হৃদ্ রোগে আক্রান্ত হয়েছিলেন শ্রীদেবী ফরেনসিক রিপোর্ট পানিতে পড়ে জ্ঞান হারান অভিনেত্রী ময়নাতদন্তের প্রাথমিক রিপোর্টের কোথাও হৃদ্ রোগে আক্রান্ত উল্লেখ শ্রীদেবী জ্ঞান হারালেন শ্রীদেবীর রক্তের নমুনায় অ্যালকোহল মদ্যপ অবস্থায় বাথটাবের পানিতে পড়ে গিয়েছিলেন কাপুর পরিবারের বন্ধু রাজনীতিবিদ অমর সিংহের দাবি শ্রীদেবীর খাওয়ার অভ্যাস মাঝেমধ্যে আধটু ওয়াইন খেতেন মদ্যপ প্রশ্নই আসে হোটেলের রুম সার্ভিসের কর্মীর কথা নিয়েও রহস্যের দানা বেঁধেছে কর্মী দাবি শ্রীদেবী মিনারেল ওয়াটার বোতলের রুম সার্ভিসে ফোন কর্মী দরজায় টোকা মারলেও দরজা খোলেননি শ্রীদেবী দরজা ভাঙতে বাথরুমের মেঝেয় পড়ে আছেন তখনো শ্রীদেবীর পালস গিয়েছিল শ্রীদেবী তখনো বেঁচে বনি কাপুর হোটেলের বাথরুমে শ্রীদেবীর মৃতদেহ উদ্ধার মৃত্যুর সময় শ্রীদেবীর আশপাশেই এমনই প্রশ্ন সামনে শ্রীদেবীর মৃত্যুর রহস্যের খুলতে চেষ্টা সংযুক্ত আরব আমিরাতের দুবাই পুলিশের তদন্তকারী দুবাই প্রশাসন তদন্ত এখনো চলছে এদিকে সৌন্দর্যে সন্তুষ্ট শ্রীদেবী বছরের জীবনে অস্ত্রোপচার করিয়েছেন বারবার অস্ত্রোপচার ফেস লিফটিং এসবের কারণেই শরীরের ওপর নিয়ন্ত্রণ হারিয়ে ফেলছিলেন শ্রীদেবী মদ্যপানের ভারসাম্যহীনতা শ্রীদেবীর অকালমৃত্যুতে অনুঘটক হিসেবে কাজ,3.0
6,ভারচুয়াল রিয়্যালিটি ভিআর আন্তর্জাতিক জোট গঠন বিশ্বের প্রযুক্তি প্রতিষ্ঠান এসারের স্টারব্রিজ ফেসবুকের অকুলাস এইচটিসি ভাইভ স্যামসাং সনি ইন্টারঅ্যাকটিভ মিলে গ্লোবাল ভারচুয়াল রিয়্যালিটি অ্যাসোসিয়েশন জিভিআরএ নামের অলাভজনক সংস্থা গঠন সংগঠনটি ভারচুয়াল রিয়্যালিটি গবেষণা প্রযুক্তি উন্নয়ন সকল ভারচুয়াল রিয়্যালিটি নির্মাতা গ্রাহককে জায়গায় আনবে জিভিআরএর বিবৃতিতে সংস্থাটির লক্ষ্য ভারচুয়াল রিয়্যালিটি উন্নয়ন বিশ্বজুড়ে বাড়ানো সংস্থার সদস্যরা নিয়মকানুন তৈরি মেনে চলবেন পাশাপাশি উন্নয়ন অব্যাহত রাখবেন স্বাস্থ্য শিক্ষাক্ষেত্রে বাড়াতে আইটি প্ল্যাটফর্ম হিসেবে দাঁড় করাবেন সদস্যরা এখনো ভারচুয়াল রিয়্যালিটি ইন্ডাস্ট্রির প্রাথমিক পর্যায় চলছে ভিআর হেডসেটের দামও বেশি প্লেস্টেশন ভিআরের দাম মার্কিন ডলার এইচটিসি ভাইভের দাম মার্কিন ডলার,3.0
3,মোবাইল ফোনে পর্নো ছবি দেখায় কিশোর ছেলের ডান হাত কেটে বাবা ভারতের তেলেঙ্গানা রাজ্যে গতকাল সোমবার ঘটনা ঘটে মঙ্গলবার ভারতীয় সংবাদমাধ্যম এনডিটিভির প্রতিবেদনে ঘটনার পরপরই হত্যাচেষ্টার অভিযোগে পুলিশ বাবাকে গ্রেপ্তার কারাগারে পাঠিয়েছে গ্রেপ্তার ব্যক্তির নাম মুহাম্মদ কাইয়ুম কোরেশি ছেলের নাম খালিদ বাড়ি তেলেঙ্গানার পাহাদি শারিফ এলাকায় সেখানকার পুলিশ হাত কাটার সময় খালিদ ঘুমাচ্ছিলেন কোরেশি ভারী ছুরি ডান হাতে কোপ হাতটি বিচ্ছিন্ন পুলিশ খালিদ স্থানীয় একজন কেবল অপারেটরের কাজ মোবাইলে পর্নো চলচ্চিত্র দেখার আসক্তির কারণে খালিদের ওপর ক্ষুব্ধ কোরেশি বাবা ছেলের সম্পর্কের অবনতি ঘটে দিন খালিদ বাবার অবাধ্য আচরণ আসছিলেন কোরেশির অভিযোগ পর্নো ছবিতে আসক্তি থাকার কারণে খালিদ ঠিকমতো পারছিলেন স্বাস্থ্যও ভেঙে যাচ্ছিল বারবার সতর্ক লাভ উল্টো অবাধ্য আচরণ,3.0
